summoner_id,champion_id,mastery_points
DtnNOY7aTHh-VJKnAPLBHfj713oFO9OsVcJTypucIKulJ40,412,1378115
gAtYI9FYw1WosU9uCsmcjsbxbCpnIjnGTSvMsOKVVUSg5ls,59,47731
0fJ7CyqPi9VQfNhIg_2WLFCCqQ0ZuDXh4Em7XkbMG8f71bNfjzpX1ivd,13,1652
UCQfK4Cltolun-9lLV7WoIA2EB-JjloDp0zDveKUIDuSvw,145,273358
sRC5KRdjUfSGJAidJ1plR3l2en92yhfYccsR04g1KPwwew,30,54832
oT7wpqwqUHim_DOf_AZxw-G-Y-DcLvVU52FNMxdne70tGw,43,10178
ThZB-l71p4WJX-WO9uQaN_gbbXinFm9is5SaH-eQsKYwb30,555,6243
UeVwlvDZq88zXqi7Io5hmilWwS-jtKo1BnGEwXpBBr-elg,121,49138
gJ_FWkgHig0prtOov8UHGARgmBYad_sYjGudQ5cifM-SuW8,2,7724
xhcR1FdLX_pO07yVhyKzrhQyPPhxYJmtbjhDTVIj8irhfZ4,145,256029
cwtdi36_vXNgaWtjWAguuAEQ6dqz-v6FsU-xOYPIuyC96pE,203,182952
fssd8NfSIAH5WRBXjuOkNxkEhgF8XETzz0oeGp6nx8tbfS4,114,132266
Wmv-lOpavJhvj1GGWWQtK0l3kc5yxz-GGh_rp_MfbXXxLyT9n0TsvPtT,15,35963
iv2uKyKRdW2QOlYj1_-wzDLUye5-szlnGWa_ym9YUsMoPH4,421,12574
Yqk93WyQPejdcSZdhGoKrMAkXv__AgOj6x69vt3WM4PrxucBT81jVu0M,134,4166
Bd6Be7UO_S5Bli1RD2xPHhYP0f3EuBe_js4Xpk4ANJi3DQ,134,11943
Q5obIQ-SC9naDe7yQTQgOKPBUl42RiBJ7rn8hujMPPLX70A,86,4015
6pqHiQ3fbTJ3KbLtHGQlkkSZuFSevF3gXwtMmgB9ZVtcFgw,111,30464
dtJeVrapT6XD-D-PEj9_Y6lL0MZIxgpEa1Nfk1qKtYCDVQ,20,73236
0hOWozbsfiZ7DNsxQii0atjOJXTlsuoCRKIVkQ1bydhhDA,498,14571
wDWPFDYNAlAtxRzLeF4J20pAuZYdX6WcU-Ze6FXOMrAu4gM,51,227067
kZ1muBjgGxnRJqiT9ZGtXE8jHJ63j1yo7xjP89Bx7lDlnbM,15,152414
RAAeJ3_SfrQ3mPlzRYD0RfUJAYQH0IlEjHQo9H6JQnfprLM,157,129738
ytnTIOwmdpeYybln1kNVtl-GnrGCq20r0sWd9si8Rgff_w,78,137403
b55fdB4B68dr3cGbQmCEHVxDh_zdMv4n-itSI-q7xQhPaA,64,266741
VDEDjMAuwr-VzAmf18uGtXxE8qUdvZrnjoaBBJPWem-Ppg,15,105266
Bpaqv3PeeuhSTqLRq2YOUCUTuSptQ7ojxaaC8414Dppfzg,145,21092
7RYJKC2drvOcaK5_uGoKUIwFvPSicDqNI9tc8Hb3JLhGgA,8,187978
KioZ6fogTEOt0zzdSMaxKojt-vqSyIKe1sTNLtgqs36TOw,92,78237
3bjn3zXk93Z9Rt1iDKRw2ayUcBJ-1Ln6osrmzkWZgNN1qRA9hK4LQW6k,64,76414
KtmbRmNM4U-AaPSMWZ7qRH0JD6x_sn0bsZgCG59Ev8utWg,81,248738
8_B7ovJwXAF6bqoPAZ9mx5npR4mhR9fZ-pwr6NybQq2r1A,121,78808
dd2RlyQnTt_s4q4zpdYDQ0sfZTmHNJ22SzCoWSItx2ls2PE,53,81455
muk0-BLe_Fa0koGnb6c_9xB9ypxkJCwDbyubNBxFY-1sxA,427,82034
21tTaQshcC5eQDsx1yh7UU_jRvrLpPBOOGgkZQzvPSWuIXQ,34,1351169
MEBePg-fVfSZEviQYG9tBG_PvhKGUlzz9DCcDEbY8ZsqAQ,497,46732
sYsdRbjmOkw7baYWpfpyEjeDL0g17ut-N2uwkPH8Skcupg,121,37431
P28Dqnl0TT3K8HkEnlNcz01-hDf4RCjD9ivFq35QzYUmYBA,497,147518
OPPhb7oORD1OmsTEhVnViVqFcN_Ga0o09JJLf_jvcu2Y-g,161,436277
hZPgOtPKkxpFqfaD5GokglPRMhjP8_7xXaEtC9iuJIu1cz4,238,65635
nr_QTb-LNZe3qw7RkeEpiieGfeC_M52cpmTxExeeSDx4Mg,32,66201
1T5rHl81hAif8PYikrms_l76-Yekv_at40LwJjsAsbQ2v98,59,34920
SCBRCy9sSlmj751PNVSJOBxZZw7WxPXv-UrmFkMQLHl-nQ,23,60549
PzwggvZnfn_7TgkFOV-aEYhlwZk1759SexUMfduj_oYiqQ,236,135849
1CKGY5xOWIJ48pUm8LSXfFzCDIqkp2E_gvKol1WqnuHwaVI,13,72149
MhpDTUNnMrbKybAVOd7euO0Kax6-hpJ3gEvesrxQWFY0_g,50,3424
B8ETfjSm5HBk1etSt1JPrRUmOmrX9EFkz7baQuv6rgHsS6s,8,37923
4zq8GuSEHX2m8mOemUKsYyzSYHejdNObc1NGihXfqiKuYfU,25,25090
nkc1KSGdAfln3wPlDHGQ_9LFMeAgl_CkjCwVcn1IimPoftQ,22,59635
lS1w5HNNXytVCi2qq05fzq_7FSoAhkWJHfuT6xZxaeahjw,18,6274
MEBePg-fVfSZEviQYG9tBG_PvhKGUlzz9DCcDEbY8ZsqAQ,53,17407
2W0GY8Nd620hS3gdpZO8X11uqCJ1Wd7-Q6XMwkpIoSQQrQ,101,18685
aBxLlfPidBv-eUo7n20_PnOGxAbxPzTXXrP_BC0MrA,238,59304
yfhfUEdx8SakuPbHgaR46d6xsEvNANYCa8ofK-7MOwoe-YE,55,7879
RS86S5GvLLLRBZ3aqT0afBzrsec4e6mI6V631Q6hIuVlqAo,141,266475
C1aRvjZRUFtN3DrTqViyjWZ9VXONCHyDbHNhCHIInofVfg,497,2478
OciWpAy850OfCtFeUKqshMqkTFeZ-k6DnNSKJa8YUU9kIY0,58,11194
nDTr2PbGH0bWgJbjzRpbojz5dfaYMfBozqbRNLAgkXJa6YxId0bIytUS,86,3897
avHHHK9OfTJjK1RD9qbsq_RbYXMXyehnO5BhnEAKLGyWO1lji6ihW250,238,12070
k47_iBgNo1hd71sXAiiYePqtEbfdoHDWFwO-zeLLro8B78e5mno39zUE,67,42046
jeyHDX8TtD_ek3D00YVQUXkrhK_P4onv_nQrUwjpugV7dWo,60,54652
OsM0TGWOaUXvlzrJk7N2NCsbjki-FQ58FMDmo-HizI_HK6U,13,30386
X-gbDJpXRalOBK5vaf72VdP29OR5_bXBsiCOQ7YvgPuVdUg,121,10540
zy0pv5u1UTKo_ghBsDZPVVQj_9mkhGKtfBrv_1iqluij2w,81,253550
VPP5E2Y-JXcv5YjkmV7MeEsdkjD3ErWDTMcMAcp2qSO5PA,555,201486
5ocA_Gj7ycZx6WGaw-RMNHrLGobEiUkBYmT10iyOY_aQrA,16,620556
Qa2E_lc8pHotxORIq61EPMmUmCKi4hQbqTTeFGjsu9k,50,653562
oOQyU702_XuOMR1odiQBJ2To50uOiHAewp8OSh3pkJL3uA,99,87588
7nLquJpPcYiwgHgx_wwfUraNeBpZMac7BUeEOepHKQZTX9h9aOkOJLax,164,5790
KuaeuJTsCxElYshO2V9PxBxAeDvKr2P43afQXmtMC8xpliPbEzAfSCzg,142,12082
oIp6lku3rf_TPmc0oGOtwcrQrI9kjBE8CgZs6riwgPsl20E,76,9652
QhusPkpHLENk9MIY9O8twlmCQoJkY-eDa9x6FFJHVNqhgA,497,3339
PC4C93l1j0CKPgeHh-3hBlGfw2WLSqZTykAPXd-l-98XcA,245,600530
RXjeGZ5Dy3e9uhiM6OSrpp-oy6bVyfZIjegq9ftt0WT-uFpI6px4kHv-,13,14501
BiNGRzcCED4-bqmgKs7_tEWVTkqDpruRMzdpDDmOQapwGA,5,68247
mUxr7WvE9XpddV305KAWrIFvYPYfjqulxxR3HLUbgXsimSg,163,40128
E4PYFYMFXAcrJpXYVw2Jxb33KC2DXU17nlWprdaEWeLfwYPAhu6qUUih,78,3802
AKkQMpw0Ics9vtCcfRX0jhVaP-Xw82NetRvHKp6P4E_LxMa56R90jjmj,104,48743
ricz-kv7HaE1E0873dWk3uG_SMhXGoWza2TeoQGSLCVnhj4,59,74193
4PJCYzcc9pRhxFJxTT9-TZBd5iD9wvAFuMylYswqyFk7Gw,61,233273
Kciadbvr462xX2mhGhQdNKSe93gWkQxrQFfIkEupZzVVHYw,15,152784
3gGDQUGINKhF4nmHT4-t34Dro0sHklKFLc-LoDYG3MhSYNs,40,764371
rM5xvcPGklEXfYKoVKS9dn00YpiDVy4N4ULDdn3H-yj5Hg,555,123690
SXzlng5qOXrSwqYnxBIjSaS04Awg2XK0Vt9Zz8Wf2-uKIQ,8,34178
9hNPhtmsIcrir9nb_oFwJV1row6gh3doUzjqA_jMl8CIBQ,22,14872
BvIzMNj3YEF81RcFQ4aWRyCerkQHq36Lo1qrB8GxyEczrw,28,5243
R5LuxHIReJDLc1gfrUV9TSzu3spUa3uoyXGdTdxsMi4ZHg,64,61010
8xlxGR-AaRp37DsDWH74QzCj43XNTBDF57r9hVtgk38FOA,105,18246
qbLrRo3_057rfZHatvCY4i5DrKXupCfB8Css1VSJx-IjwvmMZp_5-zVu,121,21614
-6uvt0gmF6geJ4OD1cW9ri9NYVE9bQCTvwFuzZIcdO3n6W8,86,28920
3L9DPasBU5Mc5q_VLRP4DtQCvOunsAn4rNiwfWHw2Z2jl2Y,202,244796
H830feX4gC9U0bEJYXG3OVj56AlYXr9_hJ0VOk7lkpCEKA,412,449941
kE9ByfYYBtf9lL6qaWGPctrNFPCK4iuEbj1P53A_PVVcsQ,412,586664
3xn4roA1XzNDazEU59PQ0ZwvEnqGZ9Dbx0QV2zBd3YLc6m85AdY1smCZ,23,1127
DA7-ZCOVuHzjh9BB_v3mILeberbI7SoYaWAUSyja4XY,68,198045
sLV1tudy88BHun76O5dsq_Jmn_w3J2bJ3IxBEjkVGbCPZw,12,251999
IJLJOSbs7hkEjVGBr8EFf5hpHBuJW4737fGq6oFFw-Lp51g,39,63074
kRi531Jos4ihSfMJLKhmA9gZNqpb1iaBmYGT3TeIn_cYmJk,43,91009
A2ETd8rw3gmyB5LYgVFh3d4U7yAx-TXJaRAmYkXnoLRHjsg,498,39843
2xWRDjYNXWeUdB98i8rWzc2vt9kmDHz4yYVDF8GWmQAvWQ,7,69458
XK4eTnhLU-ptLiF-Pm7pGq3EA5-i_1XCH8dx5YagwmXCTA,498,87661
DBBC81Gw3G1av82aVghRn36EvPYLf1YGNzOUaQOvw4gwPDI,30,35855
1oEMeK2LSLGgDd1DdTJMECaQXRso0u-5vKcDUs__7qQ1nzs,35,26423
YNwOuhwxksJEqrKZDkpp5nofd-16nrCskwrbpruYYTpVyKo,350,15451
YOGaXf4Y1lU81sO1xQ4MNYJxpHOac3Hqks6hVISWZXi2BA,80,10118
JzXBlMda0Pv9VNLXJCBnDMu5VxelflnDblM12PnCi2-VVg,236,20916
icq-2KG_hE_IgYIgRKRlto9o0wLMm_MvbtY7ez2dq1jWNNI,81,85928
SxPV8yn7YG6-CMuzzgQYWTNAMm8UCzOpQtXffvN7Qh9k3g,30,34433
J8vNUQhRPicU7JNNo98Vd5f80Ye3YuZfmzpqqu9Bn5NY2mw,43,50651
zstWoAHUf7qyTsist9UhzYlYM1Un4hmsThmaliEwNUifSt4,154,16210
-Govugun3f94nZVaYa6Swmcv7kc3KmXE0OTqzSEUlqUz9Q,99,7389
SMnQIQtqJh00hi8S5fA9aWzYL55e4w5bN_fS9IGHjyz6NOM,121,21485
zfLRLYc8QgECJblsMrA6jwl43KZNQMFYjWHytwk47GJSrC6U1Wj162bG,58,134313
xUtipKp3Wd1i9wOj0yVDyYnv6yndyZiWBjZo43H3bz7A0Q,80,5517
7eJf7xDLjCndHenuqKeX7fR4oQVbLGNH8a9htKfiudRShg,50,322123
BOJnba6U4Uw-X0qu7KgrvqxHNnOvG6yeOexo5dEfigbSEw,86,17835
5EO-Ix2ebzLGRWlYSWo-ZremqIbX-EfdkzuW1JdhxWr9Q8M,107,55370
Lwz5qw91hive12_Fxpd0eqVgG-xWAKJkJudhWVZM32my4fM,10,24696
RaPx-X9zEIwywAcVy0IObhQrSj3CJotAlHZfltSUYq-7Dw,51,149041
ZUunFgCwvAslHSQTygLjaZ4vpbHdZwBBBGQJ-8p9w4xukOfG4SwCFk8n,8,697
ytnTIOwmdpeYybln1kNVtl-GnrGCq20r0sWd9si8Rgff_w,54,122199
Kgi6iUqC1HsMNUukwHVcUQe6ulI1xhPdFre2Ycx1QtB13A,421,93944
GM9JJuxWThOt87O-q5xwaiQlHgy0TGvI2fZM8NwQxlah1nKYQzwBD_xa,81,29487
PcIIKyOLYrle9ez6StMK83hybSbXO_6WNCSQqxGVO_leLtg,76,54300
Dz9ipQkcgRRaVtmrHDdoffw_z4UIdl5LsEcdFGqRJDszRL8,18,8807
XppekLTUsXktLq-jS1HwDgArbmcEdj3vOvcE15s4yNKCSDQ,107,311045
57NRoEN3pRczNS3vQyMyqoCKmH_pZ9jnaXy9rAs7zrSzZH8l1E6M26iH,145,35854
ijIguMJISrnD3FcJoQa20r-ghIMyl1-a6e9dZmkatBRCD-Y,86,1476
m1vy3gLfVidx5ojC3TfXPBS3mKHoDwH1f_qdz0MzLuXvmm0,10,9125
U6kiyVHPzsXec8Yo5UGwFPsRGaPQFHAU6-F-tu7jGR-DpA0UumcSkyue,163,3309
6xwKRqB0psr-5YWQAwalx--DMMEwsiQ4k4bZRv-5oyMsjFY,23,478462
VOM1izvfxY4aJaNlZN35aedYAhyChRNy91idTP7Sb0gS6Q,498,72990
nyi0MKI_X14ioeTpuG06QDzv63tmvB6TA_U4O1PauLMiAuY,107,137498
1CKGY5xOWIJ48pUm8LSXfFzCDIqkp2E_gvKol1WqnuHwaVI,69,159935
XhEL3ztsfC97W5ySFHKXt_mwJll1uHe8P_tTksMXOpPdkaI,86,6754
5oM5LrjeLRsIsefH8R03uvQ-EIjVLZIm_t8F50v-Kcc7kv0,79,24751
3ctnqqeQ7QKI1NVuLKiNwRXk-vgAIAtEWbS8AZoWwmDN_NA,60,12809
fssd8NfSIAH5WRBXjuOkNxkEhgF8XETzz0oeGp6nx8tbfS4,266,79744
NsNUE0JYMNARwNhhMT4HAvKjISraMRbpUchw19JkN_YYVDM,80,19565
jItKhQUudliuV-CQxG9pq9--gTaJPe6XvJShv6owH9Hjjio,150,32150
PwF06gHkVwD07yCL44V7Mxgl4RK7E340NMwewuySQcJ4kZ4,51,740863
Ih8zpBp_sWJYb_osFHa54fJcFEnNYc8nvT4dG2_TiB6gdhk,163,110709
rjlzhbJmex58AuoJIjbwpIeFmSFPgDmJtkNGHu6_jy6I72Y,13,76084
VKKclYXBG2XyUwA3zliTFoi8GgEZvxNffbuaN6fxCj-0Qg,412,116327
V708wtllvgR1WH5eJU86xNU0SnzEgRWfDN3j-rOGVz8tZA,101,642391
hq5Gx28KbgDPi1nZAdI0DpOu0Cl8X37ZF2obaidECl9rI3Q,41,154583
6uypfqAmj5a0onSKWonRd0ijihkwztwryDiyVMbX4VNjEqY,111,19256
pySRFDfbXMsuDv7WWxh9c-Pn59Bzk6c73nHiMRG0aFVcCQ,412,520385
5EO-Ix2ebzLGRWlYSWo-ZremqIbX-EfdkzuW1JdhxWr9Q8M,60,30935
GEyCBMZmWX1ZrYvFVAerx5sz_TsJqcPWjqJbwpsgoo93S2I,30,55478
p2ZaCw_Ie24Zh6CR1M56YjCmyqspxFOcQcBV4u8MNMVbtg,81,433905
I2CRPf-8L-U37BQF7dxDYlUo9OTqrXrWGNSzHaApnBgghA,119,1521676
Q5xj2bSO-F2_arU7Q-kqYlm0Qx9YXRLG2Z-wRsoKfM8mJw4,498,78031
g8F5Fv5nHTbdy_D0TSEpuP2DGpIFZMZ9cYx8ZgmUY-roFCI,240,16382
Qx2oQpn54b8-Vg4LnmmqVwjrRCTm91aSO5wS2UuGZqaQQGU,80,22105
TH7f0iTzU6tD0p9rCVN0VKYPM6KbwEhRL0GhR86N-7jxAQ,27,1543286
QtlDq6Qx_T-26SZ8W54UjSnkxy6VJo98CKDae9YM3zADEA,145,16668
bOy97CA3-c1QpVfrLsm8cNm89_bgeOGv0RrxGyg2MV1h_Qw,80,21822
C5OkGnaiaa0De8YwmZ10n4C4jVnxuf9hOfTfu9gIvi0Vng,142,226774
VxRcB_O34bCq_oF7YjSHHAlooYW-I8hhchwMb8jisV3Os5o,44,98752
E-BS1tIIjMJKHmgRsZttzF9vqXF3tZl-mvTY3U_hC7eAR0R3_4RxkGRc,145,72288
0hOWozbsfiZ7DNsxQii0atjOJXTlsuoCRKIVkQ1bydhhDA,81,44132
qKVag9AXDJXCzW46apLtOhiKW6gBN2_SRkrPMYzHovc_tw,84,68552
IWBQiQQ1kjv0wk7jAHzBM13V3U35Y0zRkhKGa91yq6ofCJM,41,1251149
-SkuWPaQmch1CBwaN8NtHc-eVRqF4WOhPg2UiXDwWt3zhFk,245,8541
sRwXP9V0xsvGAgxuCvuMfdTLTz0DXW3QRm_1k3vAYMwcLRg,79,17731
pzoxHxHyQOkEaH-toR63uuzi8C2vwuqO4VoDh3i_1fAe9g,67,45838
2hG1xKbtbgxE18OkAhtBXIE0c4Kl4ouJx1LWnDL3f3pkyye8EXe3GYtf,54,2367
JGRUqHhyJ6SJ6eXrRRW5ltu5qhMTQtOGJAXyJISnswfgwQ,246,23139
BmSnuJHgO_JbX_i2NblZpTZcC1CyTZXqmfxZJGPbDIPGNrHsxRl-qRA5,17,1093
-reG2y938shZ2ZdPt16LqQvWwJzLuxm36bdHRW9tAQA97pY,40,130198
qJ4qud3_MvLETovxw_5R5gpcL_bCwhNHsSY4syTMcRhtSw,44,646395
YOGaXf4Y1lU81sO1xQ4MNYJxpHOac3Hqks6hVISWZXi2BA,111,26115
zsK20vlZlhSpImYa_0-H4WhYjMc_gChZiSbTXLqIF1o268Eg4VqApzdK,498,3742
SkGPCzZwKoVoTC6zMEKSk3q0eb5LfonYDOY2YZXj8Nd_IQ,86,8766
_SIuzRSW0O1HLpSEN1uhbqZMi82T3xx5cCsoj38o485eqqeM6Duhdal4,89,8680
NsNUE0JYMNARwNhhMT4HAvKjISraMRbpUchw19JkN_YYVDM,63,4176
sXqJzleOLZHsu08QblRSTolHVuCq2Ux2SNcpoOT7L1nT_Qw,12,6623
DieGop44bQEH-RluEgV1YjE3C8CfqnDKSssw2D9jUEeVPQ,10,29998
becj7WdplZy6x7-eUMhqTuvI352DO_3nvDd3NbdlMCo4_A,236,40747
8rpyxXXZEDcFAFwrgdHa05F_jgz9tNqblepm27lHDeLiKF4,245,39138
eoZ51KSTI6_DV4FsLDZJI4pXti4B4wXaLqRkLWyX8XymSic,127,82644
as9VxUOi1T-1zLRR5LZrJpE0JxAH9MFtIwewEwOsFPPLug,157,60667
YmrSqhvlA2oTaVfpG7WVyBP63MgBJzjh53qkWeKXuhu0jtI,62,788690
JzXBlMda0Pv9VNLXJCBnDMu5VxelflnDblM12PnCi2-VVg,498,5025
chXIa3a_7yzpnud367j-24TuOQeXD2buTF81r_Q7p7mF1g,43,18262
Xtd-D-QR_HsI4rwk0NXmcTAcgSJ3oljXQShAPvJjNgW99do,412,127075
rnxx3jLU0SUEWMNXcmf-SzvfyL-V90ckx3p04KIrwRT1KuVSJD3AZP1U,421,55756
OsM0TGWOaUXvlzrJk7N2NCsbjki-FQ58FMDmo-HizI_HK6U,81,57885
_II9NksKAoburh_5KHOzYB4Snqvm9HlvJC8_raiQZg67oX4,89,41183
9LcQS_ACfLk27nnFLWq1KGiA6GTrmpG223sMIFwncOgqUyI,412,30899
OLrAd48oumYsW48oEyrmb0EbnTW8IewwnXCpM-if1hR8hqk,81,155238
8PlM3c0ii1kZfIIyp2m8mFoIvEqcg52KoMwlemjiwbhHvFM,498,343246
AgtjIs2MpQj2r-qur-U-b4b_tqJETS3KuI8xQsdXKGviDgc,92,78067
hq5Gx28KbgDPi1nZAdI0DpOu0Cl8X37ZF2obaidECl9rI3Q,164,83667
wFXoE_1D5fRP_6FvO3uN5AinYHq9hQd5Spi_4lX6mbMDUQ,26,578466
MaOHztMhyQjZW2QOKWaqCj3P6StXS2Z_9HSKQ0PyjwcLvlCdfv3PSqMM,8,28589
kZ1muBjgGxnRJqiT9ZGtXE8jHJ63j1yo7xjP89Bx7lDlnbM,127,245540
8bVP9u3b9xEcsHkMoacfO99ZddDRlSIFgJpa24oXTSnDLo3RZWgIjX6o,157,4643
uqqmaQmkTgOGEBcO98BTkEB3_Gn9NNmNc9Anb6u9Fk-LLRY,68,59780
2lv_txJsyWOiB7lTeCpY10A8td2mhPlE80ZOgFLjJTyxlo4,86,56611
08b8dz96BCE7-rRcmbDvilLD36G-m0Vnj9WVNgJ5WMegNuk,2,37792
H830feX4gC9U0bEJYXG3OVj56AlYXr9_hJ0VOk7lkpCEKA,4,22016
uiz27QGBngnKHicIBWD0BzO_ICXX5uhhG4LjMJMvbyduERM,17,21422
VuWIgAX8yXTyIF3p3hu74NibQ7PdeAdk9NEO5tUGHJYssJk,115,17881
yATktfHhE5NRntN3EO5pgreicvvLj736bDvSneHIR2VXi9XyG3JLWTLE,245,24760
a0gbVXovRDWG4mCfJWXauaNfzHcgK37pc2IP4Bn1E9koR_0,76,1301450
gAmIK37EFSQAmd1MomtS6ELFHfzfybHq-81463JVyg0_mlA,28,93684
2uxDjiF7YTKSTyDuCa1tjjj0g72n0AIwIjVyL2aPSWwCk3uqMwFf7TW3,121,140824
ZQglQEJenmvvLqfrc6lHxhzPBvsGeMZhkfb15SVFasnxIQ,84,150210
4lQ2_e5xiQ7qfUOng-9RBBgt44lFCaYS4VaLSpfsecKy65YUXJ8oH16z,69,172419
XwE5FcaUkBd_RsbWP9hg6mL1KhaiLl-r_D2EoNV3sLe_JA,84,11184
K31bvask5rbp6nd9O2tWPP37wfNw1Bgpw9n1u62YLAv2LA,114,109916
DZjGIPuz3vnHIvJXU3PNzvqE9Mjdh-_FhF6Z6WMzT015Wg,81,277904
6B-_tn_G_-HNCea3wAOvOl995SNAgpLycaZKwsXL-sRjYg,84,19679
0uh8zP1sb6qsbJThGQAjnf-2JFuzk_kxEwnKwG5mSv5fELU,202,376924
JzXBlMda0Pv9VNLXJCBnDMu5VxelflnDblM12PnCi2-VVg,18,45569
5gIFN7jtN-Y9D3hx_uCwe7gQ_u8pN--E_sAfaZuksUgpQ0X1QzqDuug4,64,24332
rE3-U0BYgAI_a9AXd4Mz_4GuiiyAVdgFXrm0YNtN9GSDmw,13,64775
78FGJjHAgDwKRD0m__HED0jBV4oXSQJKtbVbfS06B2Z4SA,245,86054
LAWHqcynHaHz-Or_TpiNI9pjXI63iN4klai6gQOEBclFDeI,82,45910
DBfBzo6EMmSORip_hSJYYdNodHZJUOiaPnwQa3GWzY71hw,22,55909
Azw8iqEQLQxQkC1aEhz5njpheUT4n5GNzWujONU6DvNxX_W4EVHdxieu,38,13901
c7xUMugyIRFO4itMSlnnPMfcCPbN8PaqRr8Xng3caqVID_0,85,1165779
ssCoMa5usG3KR4YTdJfhEtJSyWzoArwc4kTmSotmAsVDKQ,60,166106
UbMO0PyeQ7bPCLNA8WQORZP5S-ytdAXcdxP7r9fpZoUyxg,350,927
pAZ-FeAOJNKO_2A5LmUq6zQzkBVsK8MJQIchTqR5W8q1BaE,17,2076225
o4qfcdKtlYob3Tynj1Rw_ATFp3FEW1aAfAexpHip1s5JV4E,2,10705
py2I2jDuNuYEVePtH2s7BElBJMAXQPOmCJgzKWmpnGfvJbEaLrdSlExo,56,9082
KWabZ3yU7G13iCRmYURMIcATqJWWmCCIlh1qarKU9Rdje9k,89,2649
AB-9WXCHGGZTTlBZj9x9zK5v-PNV1qb-g63sZmW686enDBw,10,20748
xASeOrHlb8tIzwOupS449iNBMGdXBlF64wGjrNVMtmQPlto,246,83775
zfc3dg9BgSSjuId4NteHbg27quJpToxOhwlvjoHLieVy-Q,30,15855
-BZNhWdgyJY0kymbapOhUiKh5nImPpLdvQxTTkwdt3b3wQ,99,35501
OsM0TGWOaUXvlzrJk7N2NCsbjki-FQ58FMDmo-HizI_HK6U,236,57613
ZNfGqKvCFWEb1fbecj5FJYuKOG_6jHvEC504BWhBm6owkIk,112,131911
_BAlGoStrYnZ8ydUnQJOAsdwShEqdqnh9HJ9x4f3XtXPUg,78,263848
LRPhxvh8bSedRajs707uhdhUMJiywv34HbNUoj0I_ch9Mg,555,23725
Y_eGSaht7eLgz7MFEYjgPe1UEymli8SXGBsXsL3uY_50bw,92,153398
qppnu-r2zHLxuTCJEE_EPPjvzSey_dOLFAZ6JQQmu7Om0P4,412,1832769
pGROp02BZrMvAg7iOs5GalbtBS6vz9I3ZTUVAzZzrhIldg,81,157151
o9ANjRYNooX8SPXXPQ3UxP5NVdsUQp4mgOOenlbD1JYX3l8,412,69161
oIp6lku3rf_TPmc0oGOtwcrQrI9kjBE8CgZs6riwgPsl20E,60,3026
g0ITJ-lsylzrNIM31MUylGTVB8ytW5WoPIYzd3QWlQKROAM,35,120575
Z_sL2Gir2L6pGClbnO54TgZEZkjmEb9RcPlWy4KKqOA1zik,10,4922
ZycTn-0J__lKau5ZGZl1CiF36XMjKMAkonaCKelQ00ncCQ,498,369033
40qoi68kPrBcSzlDIpgmf0JT5QCd7I9HECmrePoFehzEatM,8,28150
14SwY3FibZ5jHC44QR4j4VDzkhfAlddMpW1K9gsFFJ8ZkZ4,18,21347
hsiQ20YVz_Mw0K2W3IOysHJRmpYsmq53nd_MViVwwjoNqP4,131,366887
0hI2FUBNDnqn8GFG1xaX9dqi86_HBSbs2RpKcBCkS5EXKQ,145,91012
0B9jFYBxs0YiWQybjjronGwjG4V9NtiBzE4Vh4cZ-L_4NcQ,67,80414
2C6hqeIlV46MYpLyfshxR6NvMY8oP9kaV6RBT0JHQqArhA,497,106280
OxN37PwOHagoLs6GlaBQTL6AXwCYRmdkRrsNin5yC6rrMw,13,4799
UvWQb-rEe9e_lFCiPVrjvRunrAmGdhrPoZvxDLk_TTfRq34,117,95927
J7Oki9-8D69Gwf9BL2frG6ZbmLbWzayNNW63YFUcyY1cJw,142,214878
gUlxa4dDRFmwA5Q-VwlJ5cPPteuvEYIIfYuSrhc58fDquA,31,13004
ijIguMJISrnD3FcJoQa20r-ghIMyl1-a6e9dZmkatBRCD-Y,51,7485
YgG_WYJBBkDxAs499lng08lFD3o-9IOz1zli4wqdj5NzsQ,498,125490
smlFx6PZYTxz8s1OmGkzrWq5wjtuRYCQBgm8ihmkBi7SeDI-Je-TicNR,86,3819
z_vM5cN5y3hxEHpRCc5Ic--pjAXPtFM4UxyeAXWvvgQg8w,145,240355
Z3D2bADL-gqGdcfRX2Hgc60zjVlw1OANBN-WUmn9Wx7viDI,76,87511
cbszgaG4y7OCOKV2vs2AzNFh4KgluxTI275c4Kg1PyabBFM,74,2905
m1vy3gLfVidx5ojC3TfXPBS3mKHoDwH1f_qdz0MzLuXvmm0,222,42979
dbeeZTtoMhe6oxZEtZ5qNsWL0OJMnyyo4uUWTAJR5r8x8og,85,190120
3gGDQUGINKhF4nmHT4-t34Dro0sHklKFLc-LoDYG3MhSYNs,201,171398
SJ200xzo9ZQ84BiDjFfSPT11_oUUXMdOo7VQGCKvAPgCsMI,64,504497
TybozNBjs5Tcy1l-LKbHSf1O9kGObHFmg4aLtPFy7D8lSw,43,49385
dd2RlyQnTt_s4q4zpdYDQ0sfZTmHNJ22SzCoWSItx2ls2PE,16,574255
gAmIK37EFSQAmd1MomtS6ELFHfzfybHq-81463JVyg0_mlA,56,33049
sYsdRbjmOkw7baYWpfpyEjeDL0g17ut-N2uwkPH8Skcupg,68,25791
oZ8MddjU9vZJzM4xUWJtvJfOSrX_W5qUTsihx5940eWGiPM,72,4977
