top_vs,top_mastery,side,first_brick,first_blood,first_dragon,first_herald,first_baron,first_inhib,num_towers,num_dragons,num_barons,num_inhibs,result,jungle_vs,jungle_mastery,mid_vs,mid_mastery,adc_vs,adc_mastery,sup_vs,sup_mastery
12,64078.0,blue ,False,False,False,False,True,False,6,1,2,1,False,19,505482.0,15,221673.0,14,154094.0,63,5387.0
18,67399.0,red  ,False,True,True,True,False,False,1,1,0,0,False,10,8422.0,10,11930.0,15,142557.0,35,151097.0
13,35321.0,blue ,False,True,False,False,False,False,1,1,0,0,False,33,225052.0,14,116181.0,17,74467.0,43,11043.0
16,620556.0,blue ,True,True,True,True,True,True,10,3,1,2,True,26,2678537.0,11,13997.0,7,43700.0,42,60254.0
18,372594.0,red  ,False,True,True,True,False,False,4,2,0,0,False,23,69840.0,33,1088443.0,50,46714.0,48,75251.0
21,26662.0,red  ,False,False,True,False,True,True,8,1,2,2,False,25,15759.0,28,91069.0,33,28014.0,82,32384.0
22,274992.0,red  ,False,True,False,False,False,False,1,2,0,0,False,14,46603.0,28,124736.0,33,324500.0,58,306363.0
15,367143.0,red  ,False,True,True,False,True,True,10,1,1,2,True,22,193594.0,13,27043.0,24,56221.0,46,49334.0
15,161426.0,blue ,False,False,False,False,False,False,2,1,0,0,False,20,85714.0,31,19441.0,12,191729.0,44,38939.0
13,23147.0,blue ,False,False,False,True,True,True,7,1,1,1,True,32,32347.0,23,123690.0,26,422597.0,43,218952.0
30,225699.0,red  ,True,False,True,False,True,True,10,3,1,2,True,21,75951.0,35,1597.0,34,36866.0,62,3154061.0
22,25747.0,red  ,True,False,False,False,True,True,8,2,1,1,True,38,13395.0,21,58077.0,28,219331.0,62,29429.0
25,54619.0,blue ,True,False,False,True,False,True,7,2,0,1,True,38,18890.0,16,270374.0,29,12877.0,63,28702.0
17,1147456.0,red  ,False,False,True,False,False,False,1,3,0,0,False,39,289369.0,14,155752.0,11,28783.0,17,369173.0
18,27637.0,blue ,False,False,False,True,True,False,2,1,1,0,False,35,260501.0,16,143128.0,14,10738.0,53,10624.0
10,703471.0,blue ,True,False,True,False,True,True,9,3,1,2,True,36,13316.0,18,15263.0,22,119149.0,42,1553576.0
12,90467.0,blue ,True,True,True,True,True,True,11,3,1,2,True,26,67197.0,23,276522.0,20,151246.0,58,480031.0
19,23985.0,blue ,False,False,False,False,False,False,1,0,0,0,False,9,49138.0,8,658072.0,14,52439.0,14,1834454.0
5,1209511.0,blue ,False,False,False,False,False,False,0,0,0,0,False,12,1596410.0,17,66962.0,8,131435.0,8,401323.0
12,156539.0,red  ,False,False,False,True,False,False,2,0,0,0,False,14,33741.0,20,102966.0,13,975222.0,31,12474.0
12,59810.0,red  ,False,False,False,True,False,False,1,0,0,0,False,22,549827.0,12,68109.0,6,277904.0,24,96848.0
24,130227.0,blue ,True,True,False,True,True,True,8,2,1,1,False,22,194255.0,12,453701.0,30,546372.0,66,3178.0
22,105964.0,red  ,True,True,True,False,True,False,5,3,1,0,True,27,213007.0,29,2832253.0,20,39020.0,59,352336.0
34,53550.0,blue ,False,False,True,True,False,True,10,3,0,3,True,30,201704.0,31,655433.0,26,17340.0,57,15783.0
20,144256.0,red  ,False,False,True,False,True,False,3,2,1,0,False,24,409661.0,23,6494.0,25,39020.0,74,59561.0
17,2734.0,red  ,True,True,False,True,True,False,5,2,1,0,False,43,409661.0,28,1604492.0,20,55398.0,50,9736.0
32,411251.0,blue ,False,False,True,False,False,False,4,3,0,0,False,35,409661.0,23,17526.0,31,3686.0,76,30542.0
24,56450.0,red  ,True,False,True,False,True,False,7,2,2,1,True,30,399688.0,25,346987.0,9,30541.0,43,16489.0
39,199689.0,red  ,False,True,True,False,True,True,9,3,1,2,True,29,5320.0,40,110615.0,11,3719552.0,78,4465.0
27,70774.0,red  ,False,True,True,True,True,True,11,4,1,3,True,22,1004389.0,34,3719552.0,22,492732.0,59,39782.0
29,9359.0,red  ,True,True,False,False,False,False,7,1,0,0,False,30,9051.0,35,2304673.0,21,430.0,94,37533.0
18,43578.0,red  ,False,True,False,False,True,False,2,0,1,0,False,33,82292.0,14,766490.0,17,43651.0,37,44314.0
11,146230.0,blue ,True,True,True,True,True,True,10,4,1,2,True,42,23194.0,7,23022.0,16,383425.0,50,516681.0
26,57613.0,blue ,False,False,False,True,True,True,8,1,1,1,True,46,177866.0,37,37612.0,37,95617.0,77,54868.0
18,482683.0,blue ,True,True,True,True,False,False,2,1,0,0,False,35,844744.0,12,23291.0,12,181646.0,61,82481.0
12,1720895.0,blue ,True,False,False,False,True,True,9,2,1,2,True,27,7626.0,18,1002321.0,19,83139.0,32,140270.0
36,7741.0,blue ,False,False,True,True,True,True,6,1,1,1,True,42,43907.0,23,295006.0,28,31882.0,62,71515.0
24,11637.0,blue ,True,False,False,True,True,True,11,2,1,4,True,37,2554678.0,27,33879.0,16,326184.0,56,27818.0
30,10440.0,red  ,False,False,False,False,False,False,4,1,0,0,False,27,51617.0,23,3532.0,38,2210263.0,75,28558.0
7,201612.0,red  ,False,False,True,False,False,False,0,2,0,0,False,23,157993.0,17,68552.0,19,14872.0,32,569836.0
23,14815.0,red  ,False,False,True,True,False,False,4,3,0,0,True,25,21945.0,22,139577.0,15,12072.0,41,48342.0
15,246883.0,blue ,True,False,True,True,True,True,9,3,1,2,True,27,45128.0,24,133484.0,22,17154.0,52,46732.0
26,42464.0,blue ,True,False,False,False,False,False,3,0,0,0,False,33,44879.0,27,155506.0,27,115284.0,76,62725.0
31,124736.0,blue ,True,False,False,True,True,True,8,2,1,1,True,29,52059.0,35,1026814.0,20,44507.0,48,120773.0
16,161426.0,blue ,False,True,False,False,False,False,0,0,0,0,False,25,1209482.0,15,8116730.0,5,29227.0,62,403447.0
14,6708.0,red  ,True,True,False,False,True,True,8,2,2,1,True,33,99284.0,26,64408.0,17,345882.0,90,12902.0
29,898588.0,blue ,True,False,True,True,False,True,9,3,0,1,True,24,1209482.0,21,544055.0,41,15854.0,105,707665.0
33,5370.0,red  ,False,True,False,True,True,False,2,1,1,0,False,22,89976.0,20,1165779.0,27,127536.0,104,1125975.0
26,76158.0,blue ,True,True,True,True,False,False,4,3,0,0,False,20,193298.0,23,1487661.0,47,37793.0,73,84566.0
17,309065.0,blue ,True,True,True,False,False,False,6,4,0,0,False,19,200482.0,29,2251.0,34,2859.0,56,2507091.0
33,43223.0,red  ,True,True,False,False,False,False,7,1,0,1,True,30,352990.0,41,1487661.0,53,38288.0,63,276874.0
21,27284.0,red  ,False,False,False,False,False,False,3,1,0,0,False,49,4188.0,29,55198.0,28,29933.0,60,330625.0
32,57791.0,red  ,True,True,False,True,False,True,9,3,1,2,True,45,12085.0,23,55198.0,42,15723.0,59,449941.0
21,1720895.0,red  ,True,True,False,False,True,True,9,4,2,2,True,29,592776.0,23,261717.0,23,525549.0,99,525813.0
32,52695.0,blue ,True,False,False,False,True,False,10,3,2,2,True,32,399487.0,23,135573.0,15,186945.0,83,480031.0
13,3608737.0,red  ,True,False,False,True,False,True,8,2,0,1,True,19,5528.0,15,66532.0,14,186945.0,37,149782.0
13,765806.0,red  ,True,True,True,True,True,True,11,3,1,4,True,11,33066.0,34,52385.0,22,56012.0,54,1137.0
12,51475.0,red  ,True,False,True,False,True,False,5,2,1,0,True,15,677594.0,11,103421.0,18,49387.0,54,69161.0
36,227.0,red  ,False,False,True,False,True,True,7,2,3,2,False,18,10448.0,27,158262.0,31,159103.0,108,90385.0
15,86577.0,blue ,True,True,False,False,False,False,2,0,0,0,False,20,5508.0,18,2606.0,20,177851.0,39,35195.0
20,14755.0,red  ,False,True,False,False,True,False,5,1,1,0,False,26,32347.0,30,41857.0,42,72288.0,63,120450.0
7,431904.0,red  ,False,False,False,False,False,False,0,0,0,0,False,25,2736.0,8,153889.0,4,819005.0,21,83610.0
10,1441022.0,blue ,True,True,False,False,True,True,10,1,1,2,True,29,20124.0,22,1125622.0,35,369033.0,59,103071.0
31,477194.0,blue ,True,False,False,True,True,True,8,2,1,1,True,36,17807.0,23,1055568.0,12,44314.0,51,208292.0
29,128153.0,blue ,True,False,False,True,True,True,11,2,1,4,True,24,220697.0,25,112136.0,26,18785.0,47,19475.0
59,3164.0,red  ,False,True,True,False,True,True,11,6,2,4,True,57,2647.0,27,60440.0,29,233227.0,92,49385.0
20,10720.0,blue ,True,True,True,True,True,True,7,1,1,1,True,37,147637.0,27,50436.0,37,327942.0,50,671391.0
34,34902.0,blue ,True,True,True,False,False,True,7,3,0,1,False,38,14580.0,25,5816.0,36,230636.0,79,436277.0
14,769082.0,blue ,False,True,True,True,True,True,8,2,1,1,True,34,18183.0,24,226882.0,18,216392.0,67,158985.0
25,879.0,red  ,False,True,False,True,True,True,8,1,1,1,True,15,85714.0,13,161024.0,11,87964.0,36,174649.0
21,244127.0,blue ,False,False,False,False,False,False,4,2,2,0,True,41,41160.0,40,6384.0,44,277166.0,87,19178.0
28,2490.0,blue ,True,True,True,False,True,True,10,2,1,2,True,21,49168.0,27,56065.0,19,180866.0,53,3334909.0
17,39034.0,blue ,True,True,True,False,False,False,5,3,0,0,True,21,5850.0,17,87504.0,19,65997.0,46,110269.0
38,184143.0,red  ,True,True,True,True,True,True,10,2,1,2,True,45,5840.0,19,392011.0,25,66499.0,47,22906.0
18,97921.0,red  ,True,False,False,True,False,True,5,1,0,1,False,24,15512.0,32,1002747.0,10,137295.0,69,1500204.0
28,60126.0,red  ,True,False,True,True,True,True,8,4,1,1,False,27,38609.0,13,1799887.0,37,134987.0,87,138297.0
14,12811.0,red  ,False,True,True,False,False,False,2,3,0,0,False,14,213319.0,22,308127.0,10,198022.0,36,76896.0
10,41362.0,red  ,False,True,False,False,False,False,2,1,0,0,False,12,73643.0,11,263403.0,13,75060.0,40,47215.0
13,33636.0,red  ,False,False,False,False,False,False,0,0,0,0,False,17,13507.0,17,422761.0,12,20512.0,19,43564.0
24,3720.0,blue ,True,False,False,True,True,True,6,1,1,1,True,19,308154.0,20,1843552.0,18,1976.0,47,449941.0
10,62776.0,red  ,True,True,True,True,False,True,9,2,0,2,True,24,1095182.0,12,835520.0,20,72288.0,26,123690.0
15,19333.0,blue ,True,True,True,True,True,True,10,1,1,3,True,33,34633.0,23,120363.0,29,127536.0,84,1125975.0
44,19441.0,blue ,True,True,True,True,True,True,11,3,1,5,True,35,85448.0,36,80966.0,24,695654.0,91,1322.0
17,223726.0,red  ,True,False,True,True,True,True,11,3,1,4,True,18,88382.0,14,6761.0,20,29487.0,47,19944.0
5,84810.0,blue ,False,True,True,True,False,False,2,1,0,0,False,26,61655.0,24,82400.0,26,21549.0,41,4272.0
31,2216380.0,blue ,False,False,True,False,False,False,6,3,1,1,True,26,4893.0,46,54944.0,45,645923.0,62,14186.0
11,3608737.0,blue ,True,True,True,True,True,True,11,2,1,3,True,19,2706463.0,26,422761.0,31,144513.0,70,1500204.0
15,134958.0,blue ,True,False,True,False,False,False,2,2,0,0,False,26,124725.0,22,2381932.0,23,13377.0,53,2507091.0
44,71154.0,red  ,True,True,False,False,False,True,7,2,2,1,True,43,124725.0,40,113708.0,44,91012.0,106,52302.0
41,1703.0,red  ,False,True,False,False,True,True,9,4,2,2,True,32,108452.0,44,161024.0,42,18537.0,88,133445.0
29,31298.0,red  ,True,True,False,True,True,False,3,0,1,0,False,37,20272.0,26,80790.0,20,87666.0,57,2711.0
20,679210.0,red  ,True,True,False,False,True,True,11,3,1,4,True,75,95853.0,27,245540.0,40,162977.0,71,232272.0
20,66337.0,red  ,True,True,True,True,True,True,9,2,1,2,True,22,45423.0,23,10535.0,24,1609407.0,45,646395.0
12,355701.0,blue ,False,True,False,False,False,False,0,1,0,0,False,20,220414.0,28,88715.0,24,57064.0,60,671391.0
19,32750.0,red  ,True,True,True,False,False,False,4,3,0,0,False,18,60716.0,21,13916.0,21,1609407.0,46,75251.0
44,188923.0,blue ,False,False,True,False,True,True,9,2,2,2,True,54,20180.0,26,2304673.0,24,23905.0,86,145985.0
37,18082.0,red  ,False,False,False,False,True,False,8,4,2,1,True,63,346862.0,37,262236.0,21,200655.0,85,26285.0
13,7570.0,blue ,True,False,True,True,False,False,5,3,0,0,False,27,107770.0,16,114403.0,13,19130.0,33,61711.0
19,156539.0,blue ,False,True,True,True,False,False,8,3,0,1,True,18,67584.0,21,191640.0,34,42640.0,70,12474.0
18,73551.0,red  ,False,False,False,True,True,True,8,2,1,1,True,29,15069.0,22,480031.0,32,79516.0,18,91310.0
25,112881.0,blue ,True,False,False,False,False,False,2,0,0,0,False,27,153.0,28,809018.0,18,32959.0,58,54868.0
10,209576.0,red  ,True,True,True,True,True,True,11,4,1,3,True,24,64397.0,24,401274.0,26,210024.0,62,385091.0
21,39626.0,red  ,True,False,False,False,False,False,8,2,1,1,True,27,592776.0,33,10631.0,30,72173.0,60,3334909.0
9,13621.0,red  ,True,False,True,False,False,False,1,2,0,0,False,27,49984.0,10,54214.0,19,29933.0,44,35604.0
20,6681.0,red  ,True,False,False,True,True,False,5,1,1,0,True,33,22709.0,32,14450.0,17,135849.0,64,525813.0
12,8427.0,blue ,False,True,False,True,False,False,4,0,0,0,False,32,60015.0,22,34361.0,11,139261.0,65,525813.0
20,620556.0,red  ,False,False,True,False,False,False,4,1,0,0,False,32,1009896.0,16,249516.0,12,7456.0,52,33946.0
31,110686.0,red  ,True,False,True,True,True,False,3,2,1,0,False,32,6880.0,16,114945.0,22,92667.0,93,35458.0
28,1367.0,red  ,True,False,False,True,True,True,7,2,1,1,True,47,448697.0,26,2112364.0,41,324500.0,95,319707.0
6,40955.0,blue ,False,True,False,False,False,False,0,0,0,0,False,14,139397.0,25,42942.0,12,95092.0,24,75169.0
20,5304.0,blue ,True,False,False,True,False,False,1,1,0,0,False,23,37381.0,14,9544.0,24,12818.0,54,44421.0
23,12980.0,red  ,False,False,True,False,False,True,7,3,0,1,True,27,466499.0,15,332452.0,13,563684.0,84,7921.0
11,37981.0,blue ,False,False,False,False,False,False,0,0,0,0,False,16,143329.0,10,5000.0,11,288043.0,28,208158.0
15,892881.0,red  ,True,False,False,False,False,False,2,0,0,0,False,15,94945.0,17,39379.0,16,101719.0,46,87428.0
23,6754.0,red  ,False,True,False,True,True,False,5,0,1,0,False,21,940409.0,26,9292.0,25,101355.0,71,50651.0
22,50965.0,red  ,True,True,False,False,False,False,4,1,0,0,False,24,516781.0,36,69354.0,37,34245.0,82,221855.0
54,148004.0,red  ,False,True,False,False,True,True,7,2,1,2,False,25,156183.0,18,231836.0,23,93985.0,87,558983.0
9,170127.0,red  ,False,False,True,False,False,False,2,1,0,0,False,16,12280.0,17,547706.0,10,58136.0,44,968925.0
16,115001.0,red  ,True,False,True,False,True,True,9,3,2,1,True,31,53666.0,14,22501.0,35,224438.0,69,111175.0
26,76415.0,blue ,True,True,True,False,True,True,10,2,1,1,True,28,1854.0,21,2847310.0,22,7956.0,63,87428.0
22,27284.0,red  ,False,True,False,True,False,False,7,2,1,0,False,25,339247.0,31,2888.0,26,16582.0,80,1168571.0
14,33567.0,red  ,False,False,True,True,False,False,1,1,0,0,False,40,137498.0,14,432517.0,12,128515.0,30,30811.0
29,549827.0,red  ,True,True,True,False,False,False,5,4,0,0,False,41,140801.0,37,1127612.0,22,23903.0,61,218952.0
23,9813.0,red  ,True,False,False,False,True,False,5,0,1,0,False,29,168343.0,21,35431.0,15,7570.0,61,110869.0
16,107234.0,red  ,False,False,True,True,False,False,3,2,0,0,False,28,12827.0,25,15411.0,18,195461.0,43,793003.0
31,13420.0,red  ,True,False,True,False,True,True,11,2,1,2,True,32,56096.0,18,2662977.0,36,25174.0,61,385091.0
21,45976.0,red  ,True,False,True,False,False,False,1,2,0,0,False,27,81602.0,26,14871.0,3,2662977.0,42,1034803.0
18,65002.0,blue ,False,False,True,False,False,False,2,1,0,0,False,30,250249.0,25,181755.0,18,563684.0,41,11488.0
42,442614.0,red  ,True,True,True,True,True,True,10,5,2,2,True,44,77757.0,26,249516.0,28,3848266.0,76,98463.0
37,70774.0,blue ,True,False,True,True,True,True,11,4,2,4,True,30,70274.0,19,3848266.0,12,186945.0,60,83670.0
45,128153.0,blue ,False,False,False,True,True,True,7,1,1,2,False,32,392273.0,34,7743.0,24,41820.0,78,8200.0
14,520340.0,red  ,True,True,False,True,True,False,11,2,2,4,True,46,300878.0,29,1088443.0,18,2586693.0,81,1121.0
18,319925.0,red  ,False,False,True,True,True,False,5,2,2,0,False,26,61711.0,22,156567.0,25,148925.0,82,48975.0
24,100822.0,red  ,False,True,True,False,False,False,1,3,0,0,False,17,997175.0,16,34810.0,28,23226.0,47,218320.0
22,126249.0,red  ,False,False,True,False,False,False,0,2,0,0,False,17,22857.0,10,342200.0,9,233227.0,34,16697.0
31,122145.0,blue ,True,True,True,False,False,True,8,2,0,3,False,27,47547.0,37,5516.0,25,31061.0,120,83088.0
20,3487.0,blue ,False,False,False,True,False,True,9,2,0,1,True,44,10328.0,21,2991.0,17,274745.0,77,54259.0
12,4027.0,red  ,False,False,False,True,False,False,3,0,0,0,False,12,1209482.0,19,84863.0,24,231322.0,53,403447.0
9,2167987.0,red  ,True,False,True,True,True,True,11,3,1,3,True,25,168230.0,21,3469022.0,28,35811.0,47,137025.0
26,87677.0,red  ,True,False,True,False,False,True,8,5,1,1,True,33,57644.0,34,219034.0,29,422761.0,94,1834454.0
21,155752.0,blue ,True,False,False,True,True,True,11,2,1,2,True,31,7073.0,21,706026.0,28,347453.0,62,105981.0
26,7871.0,blue ,False,False,True,False,False,False,3,1,0,0,False,14,139397.0,19,160261.0,12,32792.0,63,127890.0
21,60087.0,red  ,False,False,True,False,True,True,10,3,1,2,True,28,1692022.0,11,57520.0,23,448532.0,37,126509.0
43,26164.0,red  ,True,False,False,True,True,False,5,0,1,0,False,42,76054.0,30,1593.0,19,51800.0,99,70790.0
17,473422.0,red  ,True,False,False,False,True,True,10,4,1,2,True,42,78113.0,14,54990.0,30,55826.0,63,211190.0
14,273076.0,red  ,False,False,False,True,False,False,4,2,0,0,False,27,398.0,21,392273.0,23,200655.0,51,2183736.0
9,21142.0,red  ,False,False,True,False,True,False,2,2,1,0,True,23,294323.0,17,2304673.0,25,45073.0,38,54777.0
36,4057.0,blue ,False,False,True,True,False,True,5,4,0,1,False,51,417505.0,25,576703.0,26,273358.0,87,564679.0
46,120877.0,blue ,False,False,True,False,False,True,11,4,2,5,True,37,142796.0,48,379346.0,28,24320.0,108,5191.0
20,1558728.0,blue ,True,True,True,True,True,True,9,2,1,2,True,25,13278.0,25,1390510.0,42,12530.0,59,1020.0
8,193029.0,blue ,False,True,False,False,False,False,4,0,0,0,True,16,56339.0,11,82015.0,16,29933.0,24,2315.0
22,620556.0,blue ,False,True,False,True,False,False,2,0,0,0,False,33,1084980.0,15,581393.0,5,80405.0,41,5103.0
8,57750.0,blue ,False,False,True,False,False,False,2,1,0,0,False,19,32807.0,23,48031.0,12,42979.0,45,319707.0
40,80434.0,blue ,False,True,True,False,False,False,11,4,2,3,True,97,26183.0,29,110615.0,57,6250.0,102,2507091.0
11,16974.0,red  ,False,False,False,False,False,False,0,0,0,0,False,23,476205.0,14,49867.0,17,21366.0,24,214935.0
15,434052.0,red  ,False,False,True,False,True,True,11,2,1,2,True,22,24332.0,23,16119.0,17,231322.0,51,877.0
22,520340.0,red  ,True,False,False,True,True,False,4,1,1,0,False,37,283424.0,47,209396.0,42,9162.0,87,1168571.0
19,401141.0,red  ,True,True,True,True,False,False,4,4,0,0,False,41,18018.0,16,3848266.0,35,271763.0,68,6106.0
14,81644.0,blue ,True,True,False,False,False,False,3,2,0,0,False,25,78968.0,30,8430.0,20,167322.0,58,17204.0
17,1281319.0,red  ,False,False,False,False,False,False,3,0,0,0,False,17,17021.0,24,60114.0,28,193004.0,50,30346.0
12,28947.0,red  ,False,True,False,False,False,False,2,0,0,0,False,25,290862.0,21,461981.0,13,204430.0,51,91394.0
8,154583.0,blue ,False,False,True,True,False,False,2,2,0,0,False,33,39953.0,23,71239.0,12,228465.0,23,15451.0
24,328.0,blue ,True,True,False,False,False,False,6,1,1,0,False,25,139397.0,45,587713.0,54,8807.0,79,63213.0
19,170127.0,red  ,False,True,True,False,True,True,11,4,2,3,True,17,55478.0,60,107804.0,34,95791.0,79,8498.0
37,93107.0,blue ,True,True,False,True,True,False,7,2,1,1,True,39,788690.0,35,31593.0,41,481487.0,92,12299.0
24,74635.0,red  ,True,False,True,True,True,True,10,4,1,2,True,53,55756.0,22,113291.0,46,133183.0,79,92120.0
21,38120.0,blue ,False,False,False,False,False,False,2,0,0,0,False,20,60015.0,19,30386.0,29,128515.0,63,30899.0
17,38513.0,blue ,False,False,True,True,True,True,11,4,1,3,True,35,998039.0,20,68247.0,11,2905.0,46,145476.0
15,19371.0,red  ,False,True,False,True,False,False,2,0,0,0,False,31,149794.0,14,19171.0,17,233227.0,50,5732.0
30,1843552.0,blue ,True,True,True,True,True,True,8,3,1,1,True,12,299945.0,20,289054.0,13,522909.0,49,289177.0
29,110686.0,blue ,False,True,True,False,True,True,6,4,1,1,False,62,10446.0,33,239011.0,47,341492.0,86,234730.0
22,1033136.0,red  ,False,True,False,False,False,False,2,1,0,0,False,12,22580.0,29,906554.0,19,27578.0,43,44596.0
28,82875.0,red  ,False,True,True,False,False,False,0,1,0,0,False,27,6268.0,12,71863.0,18,45073.0,48,98774.0
7,111796.0,red  ,True,True,False,True,False,False,1,0,0,0,False,17,57661.0,14,27880.0,13,1227.0,36,63797.0
13,13644.0,blue ,False,False,False,False,False,False,2,0,0,0,False,33,12793.0,19,2723.0,20,4327.0,73,44104.0
19,344466.0,blue ,False,True,True,False,False,False,1,1,0,0,False,17,3777.0,9,17676.0,13,8294.0,34,132427.0
23,14952.0,red  ,False,False,False,False,False,False,1,0,0,0,False,27,57661.0,22,43039.0,27,37988.0,63,289177.0
3,7244.0,blue ,False,False,False,False,False,False,1,0,0,0,False,16,230049.0,18,18307.0,19,92872.0,37,328.0
22,1033136.0,blue ,True,True,True,True,True,False,8,3,1,0,True,32,998039.0,22,180050.0,12,124011.0,44,53542.0
20,1465931.0,blue ,True,False,True,True,True,True,10,2,1,2,True,23,53214.0,24,2662977.0,31,63445.0,53,81999.0
4,478462.0,red  ,False,False,False,False,False,False,1,0,0,0,False,23,34416.0,13,10628.0,7,4986.0,31,1890211.0
12,707.0,red  ,True,True,False,False,False,False,2,1,0,0,False,18,256777.0,15,1625231.0,12,21885.0,37,26115.0
26,58302.0,red  ,False,False,False,False,False,False,4,2,0,0,False,16,61711.0,26,6677.0,23,1642924.0,58,1087.0
34,1441022.0,red  ,False,True,True,False,False,True,5,3,0,1,False,16,940409.0,29,5066.0,22,24320.0,88,200153.0
11,47300.0,blue ,True,False,True,True,True,True,11,4,1,3,True,26,171536.0,22,10798.0,28,109759.0,73,149975.0
9,182116.0,red  ,False,True,True,False,False,False,1,1,0,0,False,20,312902.0,11,1843552.0,8,48650.0,36,42791.0
27,51415.0,red  ,False,True,False,False,False,False,2,1,0,0,False,24,328980.0,21,209396.0,20,61829.0,53,8143.0
18,9967.0,blue ,False,False,True,False,True,True,8,2,1,1,True,31,81602.0,32,69646.0,15,10430.0,67,20059.0
21,71154.0,red  ,True,True,True,False,True,True,9,4,1,1,True,32,66102.0,15,112136.0,11,116581.0,66,43364.0
20,74523.0,red  ,False,True,False,True,False,False,5,2,0,0,False,15,2747.0,14,9771.0,28,67875.0,58,170708.0
11,520340.0,red  ,True,False,True,False,False,True,7,3,0,1,True,18,32884.0,20,319925.0,19,38892.0,48,17597.0
16,182919.0,blue ,False,False,False,False,True,False,9,4,1,2,False,36,8439.0,19,45742.0,14,1796649.0,59,362364.0
10,602958.0,blue ,False,False,False,True,True,True,10,2,1,1,True,20,997175.0,16,540949.0,17,200655.0,48,15931.0
26,134313.0,red  ,True,False,True,False,False,False,7,2,0,1,True,37,27851.0,27,20313.0,17,36554.0,71,788959.0
27,383098.0,red  ,True,True,True,False,False,False,4,4,0,0,False,25,156183.0,21,14893.0,9,2873.0,64,63269.0
5,2185.0,blue ,False,True,False,False,False,False,1,0,0,0,False,15,274544.0,20,83775.0,8,14379.0,47,75044.0
13,679210.0,blue ,False,False,False,False,False,False,3,0,0,0,False,28,57865.0,13,1618985.0,12,1796649.0,42,117274.0
20,181343.0,red  ,False,False,True,False,False,False,0,3,0,0,False,27,116623.0,14,145576.0,15,246723.0,51,163.0
34,96836.0,red  ,False,False,True,True,False,True,9,5,0,1,True,31,2579.0,36,1888831.0,27,116528.0,96,525813.0
16,402903.0,red  ,False,False,False,False,True,True,10,2,2,2,True,39,468094.0,19,1773773.0,17,2015305.0,78,146486.0
17,2701.0,blue ,False,True,True,True,True,False,5,1,1,1,False,15,271083.0,14,165076.0,12,63435.0,54,127818.0
6,2105959.0,blue ,False,False,False,False,False,False,0,0,0,0,False,5,13299.0,9,23593.0,6,146271.0,24,223360.0
28,4432914.0,blue ,False,False,True,False,False,False,3,2,1,0,False,31,238269.0,26,37260.0,16,66239.0,68,319707.0
27,29349.0,blue ,False,True,True,False,True,True,11,3,2,3,True,36,71075.0,37,16007.0,29,339424.0,79,8498.0
26,7027.0,blue ,True,False,True,True,True,True,10,3,1,3,True,17,13507.0,7,19371.0,14,72161.0,81,1089950.0
31,3041.0,blue ,False,True,False,True,False,False,2,0,0,0,False,20,108452.0,11,36047.0,24,66811.0,33,3782.0
24,65002.0,red  ,True,False,True,True,False,True,7,2,0,1,False,26,546413.0,22,12585.0,37,341492.0,81,1832769.0
29,576703.0,blue ,True,False,True,True,True,True,11,5,2,3,True,33,35974.0,15,43646.0,22,5655.0,74,459544.0
7,20970.0,red  ,True,True,False,False,True,True,9,2,1,2,True,31,80218.0,19,372505.0,19,35963.0,40,287311.0
8,20865.0,blue ,False,True,True,False,True,True,8,2,1,1,True,20,9179.0,28,2946.0,21,231322.0,50,3334909.0
31,21143.0,blue ,False,False,False,False,True,True,9,2,1,1,True,21,139397.0,40,20313.0,23,95092.0,85,52571.0
16,203609.0,blue ,True,True,True,True,True,True,6,4,1,1,True,36,167456.0,14,19448.0,20,4526.0,51,14186.0
17,7871.0,red  ,False,True,True,False,True,True,9,4,1,2,True,27,575686.0,18,74648.0,27,647619.0,60,68345.0
13,898588.0,blue ,False,True,False,False,False,False,2,0,0,0,False,21,21765.0,10,5574.0,6,275115.0,25,90269.0
28,15978.0,red  ,False,True,False,False,True,False,2,2,2,0,False,27,49138.0,27,21314.0,24,392974.0,63,1971.0
20,80795.0,red  ,True,True,True,False,False,False,3,1,0,0,False,29,15759.0,22,69483.0,17,19272.0,88,18362.0
11,396927.0,red  ,False,False,False,True,False,False,1,1,0,0,False,31,4512.0,14,19705.0,23,159130.0,32,45537.0
27,16093.0,blue ,False,False,False,True,False,False,3,1,0,0,False,24,174.0,19,924.0,14,17281.0,60,251677.0
19,45100.0,blue ,True,False,True,True,True,True,10,3,1,1,True,19,227227.0,27,3873.0,13,8655.0,45,137982.0
19,18920.0,blue ,True,False,False,True,False,False,3,1,0,0,False,23,835.0,18,366218.0,20,65275.0,69,1125975.0
18,1799887.0,red  ,False,True,True,True,True,False,6,4,2,2,True,16,231536.0,20,332452.0,20,5458.0,59,51052.0
24,197805.0,red  ,True,True,True,False,True,True,11,4,1,3,True,54,33568.0,23,26679.0,20,211486.0,56,3154061.0
7,482683.0,red  ,False,False,False,False,False,False,0,0,0,0,False,17,17955.0,25,181755.0,14,129164.0,24,88016.0
30,23903.0,red  ,True,True,True,True,True,True,9,3,1,2,False,18,688567.0,24,74845.0,26,277904.0,76,12571.0
21,32366.0,blue ,False,False,False,True,False,True,11,2,0,3,True,49,114526.0,41,2356.0,22,57885.0,65,39321.0
30,168736.0,blue ,True,True,False,True,True,True,10,2,1,2,True,19,55073.0,17,35247.0,30,290079.0,64,110869.0
