id,side,player0_id,player0_role,player0_champ,player0_vs,player1_id,player1_role,player1_champ,player1_vs,player2_id,player2_role,player2_champ,player2_vs,player3_id,player3_role,player3_champ,player3_vs,player4_id,player4_role,player4_champ,player4_vs,first_brick,first_blood,first_herald,first_dragon,first_baron,first_inhib,num_dragons,num_barons,num_towers,num_inhibs,result
3181130245,red,yb5FXSp9kZfRmsrBGoHaJczsQy3l5Iih6oiMMN9dMCJbPHvESphn-jwo,Lane.top_lane Role.solo,92,17,GEyCBMZmWX1ZrYvFVAerx5sz_TsJqcPWjqJbwpsgoo93S2I,Lane.jungle Role.none,30,9,3bn2DT_IsWIIFLeM-h4DDlh_inRbmniJ5Q8z6vXLQLv_nKjTvpGhL0b5,Lane.mid_lane Role.solo,111,60,to4sR7Zw74jP_Fsxtm7k4EUYdf3VoOi1o8zftxIz9cK-WzU,Lane.bot_lane Role.duo_carry,202,20,qdVzvL_Kfpiv-GoVN1NoCOBvuPI8m-WhK5mdRv3bTWFYgw,Lane.bot_lane Role.duo_support,98,39,False,True,False,True,True,True,3,1,11,3,True
3169514013,blue,jeyHDX8TtD_ek3D00YVQUXkrhK_P4onv_nQrUwjpugV7dWo,Lane.jungle Role.none,421,38,PEmyj4IJ9tgUEJpXguUeSSb0bbrtJeV-KbBAtzVBPid0ewUclSoYrq3p,Lane.mid_lane Role.solo,134,35,dAW36l8e2VdFYEP8ccCtHf-0T1m4ezQfaynvLst6SID7Pxo,Lane.top_lane Role.solo,85,41,2Y4MPwblQBltGnvK6OzHqCpL4-HNPcCPeSJwy5Dcutr8Ww,Lane.bot_lane Role.duo_support,555,77,47DlKj39xIk5quhVOEdk-QPAo6X4zQCyepI0w8uiqJdr1A,Lane.bot_lane Role.duo_carry,21,28,True,False,True,False,True,True,1,1,8,1,True
3181867570,blue,AADKNuua_8tnKKYUZ0FiFSDsUYSIOHLdf5It-Sz9vOoA4Q,Lane.mid_lane Role.duo,69,20,FNJee684NUxT5YNW2rDP6O8dwQK5ssfrwyGW-edqzTG5VA,Lane.mid_lane Role.duo,81,16,VvEE4iNbrO6H5124XvZZfqBeIe-hob7kaKzXYMTzy6o6zSc,Lane.bot_lane Role.solo,497,36,q2jNoAwlM8jsz-JSWc4lvaMgHApkogC6gRzft_z1-zkEaw,Lane.top_lane Role.solo,86,21,-vJmSvj5jW0AMAxDD2iIicIAUe0B2A9ByUO_DbZCkfXfbjY,Lane.jungle Role.none,76,19,False,True,False,False,False,False,0,0,0,0,False
3181294131,blue,FKvlWa7LsdADITJV28TjgY2G87Be5mah40XACM0HBCxZMw,Lane.bot_lane Role.duo_carry,81,38,KpxSgO_TPJwFv2Uwi0L6YTE9QaSVy3_CPPioU-mKu_EbfAMXKH76rdKX,Lane.top_lane Role.solo,111,26,X6ixgtvsmpYu1EIAwVmDU1Va6PipKNTpR-XyfnmPXR9OYYI,Lane.bot_lane Role.duo_support,43,91,owlSIMqPDesQzncYwYvTp6KhMnx3tWoaPy9yjz6_ymvtfNg,Lane.mid_lane Role.solo,134,29,pfDnyarcx3e_q7pXMErJsov3McklLxSHZZMmUsbsst_FLhQ,Lane.jungle Role.none,154,32,True,False,True,True,True,True,3,1,8,1,True
3180163637,red,Eq1weiB9Usm8OGHnz9QhlssbpM9cEaMbKW4IvfKxuLxLcA,Lane.jungle Role.none,245,24,PdUYmRRRqOGBUK24NnmmUm7x0Db5BNZ93WeXLuaQv3Ig6iw,Lane.mid_lane Role.solo,238,3,v40F0okv2F9SBB5DVh5PvzrXhk9_9spCdH0PGzZ4_zv6syo,Lane.bot_lane Role.duo_carry,81,28,7TySh3UcafJDcmk_2eIdyk90NJDOqnOMoqDCWyWlq7JPsg,Lane.bot_lane Role.duo_support,89,28,qNVidQUV6qTr_vPs4JLbbWNlLdEKohB94JqeST41unLkKg,Lane.jungle Role.none,10,16,True,False,False,False,False,True,1,0,9,1,True
3179647543,red,_GWKEtIvDUY7QKi7dnsxLbu60VMSwcpnethJhLznTX9RK7Y,Lane.mid_lane Role.solo,143,38,WPUKklk4aAq8zEvHGMjfv5dc-5UCHnj2vuCN0w1z48UiDSs,Lane.bot_lane Role.duo_support,50,81,Qqvv2VH-MupHJJAJxsQinO1nRsXKi5Q4OV_NMNvORtGPiA,Lane.bot_lane Role.duo_carry,119,20,oY-Se6Umjl94Tt9Vmv_2htLA284euXJyMgDEsuXP5Z6ODFI,Lane.jungle Role.none,245,32,6qn9sszw4FsDMFdJwywb1_oBdwShFSbmlwfN7xIWle3kmg,Lane.top_lane Role.solo,80,13,True,True,True,True,False,False,2,0,3,0,False
3180671545,red,N-G7Diba0MPhFTmUUAoNM4tqiWkytbjbRg8MOGE-_UlVZw,Lane.bot_lane Role.duo_support,497,24,oCuT-x2Idg9ptlcNfSf_6tRxc473PCKkJGe2VlOoth_-T3w,Lane.mid_lane Role.solo,105,24,Qb--H-ZgLK1Tg4J1acNvaZIV9w15uGo5UuWnXRxoJMWLzoE,Lane.bot_lane Role.duo_carry,498,6,yVCNcDV6qfxK9mMIYaphckMwSpsDXliweCygm4B1VnJZr5Q,Lane.top_lane Role.duo_carry,68,18,pdIyzTKajCjMZ4hg2naa-tuIWPS_DtIZBFXmv7jf1W_-xw,Lane.top_lane Role.duo_support,121,26,True,False,True,False,False,False,1,0,2,0,False
3173986874,blue,yATktfHhE5NRntN3EO5pgreicvvLj736bDvSneHIR2VXi9XyG3JLWTLE,Lane.jungle Role.none,56,27,boHZszOFBZb4mDbENHF6pcq3217ckMaqNhq936bKCqi1LDQ,Lane.bot_lane Role.duo_support,25,58,MaOHztMhyQjZW2QOKWaqCj3P6StXS2Z_9HSKQ0PyjwcLvlCdfv3PSqMM,Lane.bot_lane Role.duo_carry,236,18,Azw8iqEQLQxQkC1aEhz5njpheUT4n5GNzWujONU6DvNxX_W4EVHdxieu,Lane.top_lane Role.solo,8,25,Efp3ow6IjKFfo0wcL9yvcI1F6ksE1wZB1zaKAeaTAfscmw,Lane.mid_lane Role.solo,91,28,True,False,False,False,False,False,0,0,2,0,False
3181662795,blue,rnxx3jLU0SUEWMNXcmf-SzvfyL-V90ckx3p04KIrwRT1KuVSJD3AZP1U,Lane.jungle Role.none,56,31,Glw5L_j2tpz_Yl_6FaLQCno3H2q74uTCGxi4WFo4pPYiYOSRl33KWCvQ,Lane.bot_lane Role.duo_carry,498,32,ojEDuJsXXfThGjoV88mWZmQlK78F3jF-ihmDWjnnS8GTZcwye8jkGelz,Lane.bot_lane Role.duo_support,497,64,q2jNoAwlM8jsz-JSWc4lvaMgHApkogC6gRzft_z1-zkEaw,Lane.mid_lane Role.solo,246,39,PXTzfPdp3653wFFr4uBlc8Qigh76YdHh1dUFhohBs7IrOEI,Lane.top_lane Role.solo,518,25,True,False,False,True,True,True,1,1,8,1,True
3180147277,red,H9pDJCjbgiH7ln1mSBG6wqMsPS1m7FsgqoBDsJt4yH4qAPY,Lane.top_lane Role.duo,84,21,cVWR27KRdMKXH98SG4Fwf9rGu1zmJyVSwxjjiMgjMWXkSg,Lane.bot_lane Role.duo_carry,145,14,VPOGTmgCFq858YP_Gbusq-8OuO_HENJjo8VyoNFsfkcF_0Y,Lane.jungle Role.none,76,38,C6w62r9FZ91e3pvPqFpKltXhCySyv1xV_NLWw1JcxvETx42p6n1nlx3j,Lane.bot_lane Role.duo_support,89,32,uC-VVlngnlj5gbzuuwku4T-tOu5AVf2_GHhbwpepmgtQpQ,Lane.top_lane Role.duo,58,14,True,False,True,True,False,False,1,0,2,0,False
3178304088,red,rw0k8x5HxdBfcbZ_FX1qKriEf4r38v6hC8ETcwd2K-gNRA,Lane.bot_lane Role.duo_support,25,40,hGGYVPtB21gUmivV3JF5dG58p4SedUdVVET33bvR142GIBM,Lane.bot_lane Role.duo_carry,74,10,m5HswIIQLe-9sHTXrD_Ha1TXipQnvlqb2lnoGam30EkZoq2326whzVPQ,Lane.mid_lane Role.solo,41,16,dtJeVrapT6XD-D-PEj9_Y6lL0MZIxgpEa1Nfk1qKtYCDVQ,Lane.jungle Role.none,164,16,cKIXTV2lQ6Es7aoRqBZG2MU9CWLYZZP0lfhJfgP6wbDpMg,Lane.top_lane Role.solo,85,20,False,False,False,False,False,False,0,0,0,0,False
3181048412,blue,dAW36l8e2VdFYEP8ccCtHf-0T1m4ezQfaynvLst6SID7Pxo,Lane.top_lane Role.solo,58,10,Z_sL2Gir2L6pGClbnO54TgZEZkjmEb9RcPlWy4KKqOA1zik,Lane.bot_lane Role.duo_carry,145,21,yytpy1zu2peSmuShn_YF6Xp5WXgn2FxFjBcQFuCaen87KA,Lane.mid_lane Role.solo,246,17,A2ETd8rw3gmyB5LYgVFh3d4U7yAx-TXJaRAmYkXnoLRHjsg,Lane.jungle Role.none,60,21,qcFnorKN4vnnUyMmoRHTEtg1rZIBTh4HVmIHZIx-OTh331E,Lane.bot_lane Role.duo_support,412,51,True,True,True,True,False,True,2,0,10,2,True
3179590242,red,rAIO-7565rRqDA3FjTFP1MvKLITYZnizReboodjKm0Z6LN1U-2v_LtLI,Lane.top_lane Role.solo,27,20,dQTpsuilLUf6WFB00Cu_lYarOOZgHvPA1qAHeeLVja4emd4,Lane.bot_lane Role.duo_support,53,32,MaOBmflhZvAplJJeWMnP3QLmXNpu85Plk6RshUMq5LPJ1g,Lane.mid_lane Role.solo,26,28,mgZ1oworZysigPJ4t7uS9f_6_lxfbqGHke5e8rT7u81d8dI,Lane.jungle Role.none,64,26,Qqvv2VH-MupHJJAJxsQinO1nRsXKi5Q4OV_NMNvORtGPiA,Lane.bot_lane Role.duo_carry,145,13,False,True,False,False,False,False,0,0,3,0,False
3178123876,red,L7u3hZpB6O0DQvk9CzsPdlS1DP1wTp4x-vLa8m6VABz_bBuch5MA-zhN,Lane.bot_lane Role.duo_carry,67,14,Q14ri0uFHjtS09PyshYOSFeD4jkBoQdRDOfWeEpHtMda_Co,Lane.bot_lane Role.duo_support,111,55,Z7mzkP3VCnfhFuXb0S7Oa73XSdoL0hhSmpQPbHGKq3zcig,Lane.mid_lane Role.solo,61,12,EaEJF6_lW-vae3wFFsvAUJJkireQpXv4n-Y4Vpjyn_prkQ,Lane.top_lane Role.solo,240,16,QjfoHsUz4d744tSbxGjAnNlmPwbZGiPVcKsVvERtZ942pLQ,Lane.jungle Role.none,203,29,False,False,True,True,False,False,1,0,0,0,False
3181359726,blue,VKKclYXBG2XyUwA3zliTFoi8GgEZvxNffbuaN6fxCj-0Qg,Lane.bot_lane Role.duo_support,497,88,QNMAX2Im6htBpiuq0HAhDO1KixqBAM_cg0cn_kfRCncgwxE,Lane.bot_lane Role.duo_carry,498,20,yEx2_ix8YK-yI7PGoCqdmczkhy_edj-ft4u6aUo6HeKsPiI,Lane.jungle Role.none,421,29,V708wtllvgR1WH5eJU86xNU0SnzEgRWfDN3j-rOGVz8tZA,Lane.mid_lane Role.solo,101,30,Axrfz2TDY9T9USWnerZsW_xlQCecndS8hCViPcQJdpKuAclJ3YV-aJOt,Lane.top_lane Role.solo,54,26,True,False,True,False,False,False,0,0,3,0,False
3181900412,red,iLkyWXaNrXKoQzLtsR978U-Kahi160cPf6rMgWxXeZEhAYXp9yqDB8RE,Lane.top_lane Role.solo,13,22,VZ9hyqRgYagR8_juuv7W2_sxSV7Y0wASMZW53RqYM8Jh6Jg,Lane.bot_lane Role.duo_carry,145,13,K6Evk4BjP-i1DhfgKjlJdf1qT26cWnHrjtrXeEvZo96Ffw,Lane.bot_lane Role.duo_support,16,42,DBBC81Gw3G1av82aVghRn36EvPYLf1YGNzOUaQOvw4gwPDI,Lane.jungle Role.none,64,29,OptXUk57uNU3VZiPKa4gPwu1lOrM2K9dhv7uS2mjy_i6h4E,Lane.mid_lane Role.solo,112,13,True,True,False,True,True,True,2,1,11,3,True
3181916799,blue,tBTDPhlbgCkOhZpfGRlGcwq9jrpqjJEpkLlmEUoc59_4VQ,Lane.jungle Role.none,421,37,I2CRPf-8L-U37BQF7dxDYlUo9OTqrXrWGNSzHaApnBgghA,Lane.bot_lane Role.duo_carry,21,18,gnUOA5cXE-BTwZQ_OA-tJheWr69fhjp7T-A0SZzOPk41_cs,Lane.mid_lane Role.solo,112,19,4Zb4DClef3EWLrKeiFS7Zn4jNFvS2t4BslPeAGTTbblKqQ,Lane.bot_lane Role.duo_support,53,58,MKMqYIqORKYMOWrNumt6ReZK9hOAmKMZynbkFNdl3XCa8Q,Lane.top_lane Role.solo,266,27,True,False,True,True,True,True,1,1,8,1,True
3179139717,red,41EudPRoGjd3vTj_4GG74jvo-0ezma0ojNHAQAwx70tbng,Lane.jungle Role.none,163,43,eoZ51KSTI6_DV4FsLDZJI4pXti4B4wXaLqRkLWyX8XymSic,Lane.mid_lane Role.solo,3,35,58WXV4EAeiUy-IdhJuermzz7lfkyGgfuVuoFLeiLF8kHJg,Lane.bot_lane Role.duo_support,9,90,yrs4u8zME06lus10cCXGKblR3WTUJ97fCUlYEAX8R4FEWqM,Lane.bot_lane Role.duo_carry,498,33,C02-QdyWm-GE6hsn31PF3w0AUGBhtt_ycr_SfP9GtEgn0w,Lane.top_lane Role.solo,41,28,True,False,False,False,True,False,2,3,10,2,True
3178279565,blue,ATorpEEBrKT92UXWAhVQZrMY0t0z-Z5zYiG388Inh5IUFg,Lane.top_lane Role.solo,54,11,C6w62r9FZ91e3pvPqFpKltXhCySyv1xV_NLWw1JcxvETx42p6n1nlx3j,Lane.bot_lane Role.solo,89,39,cwtdi36_vXNgaWtjWAguuAEQ6dqz-v6FsU-xOYPIuyC96pE,Lane.jungle Role.none,203,29,HXVIHcQjH8yXCEoArRb4BB9iRA8XzT73kLvoiyMKpDjcUTU,Lane.mid_lane Role.duo,236,13,bEz0c9he1FSp-BhF70mjlDGXBc_vQ4Bel1dsKCRpIHUFSg,Lane.mid_lane Role.duo,157,11,False,False,True,False,False,False,1,0,1,0,False
3181613711,red,jVAG3wQ0TRFB2Lhw_rleZgpR30MhxIiWmJwrExgZY0LRqRE,Lane.jungle Role.none,77,14,n5gEdKmPjwbEkKgJ0Zrpm7ahtJUt49nm8n3gzBXm6nUiGg,Lane.bot_lane Role.duo_carry,498,21,DBBC81Gw3G1av82aVghRn36EvPYLf1YGNzOUaQOvw4gwPDI,Lane.top_lane Role.solo,80,18,9_MUMT_Pvpljq6UpU42NyxHm6M3JS3rMqedWaVvhdH9CQKM,Lane.mid_lane Role.solo,3,13,R5Tk-E_M9hDt30yExtJoZk6JIiQ1bF9aj_T0NP8Xo1m5Vw,Lane.bot_lane Role.duo_support,497,45,True,False,True,False,False,False,0,0,2,0,False
3178320532,red,-PLJuOjKPvk_yaAoln4Q4MLaANOodxw-HbDf9T-ZfU2dhg,Lane.jungle Role.none,121,26,8L7IaWemf9oJSptK4ojUlcpYmb2Y_fr4NoUeIUoMY0VhvMdGk7Cm9WnC,Lane.bot_lane Role.duo_carry,498,35,WiGnlaIXr0ws_6mmsSvhOXdSSsaDbWNLH3OYtdvyuFNWFQ,Lane.top_lane Role.solo,58,32,NLmsUtdWXzTpAHlh4HQCajkXWKa7oFgTWVBprHDWGX5W0A,Lane.bot_lane Role.duo_support,50,61,10LygCN5dJzam2O2NfAD5U8DjeMyEdMCZNJed9D8l8LC_5x_1j-Yt5Zq,Lane.mid_lane Role.solo,69,31,True,True,True,False,True,True,3,2,11,2,True
3180655254,red,FNJee684NUxT5YNW2rDP6O8dwQK5ssfrwyGW-edqzTG5VA,None Role.duo_support,412,23,k8XJC9tbWP4VMtdxwu36cb_cVlO9q5nQ8LZS9Mj-OGKXtA,None Role.duo,157,8,hbuozcanb5ForVz5VzK8EGSE29Ta04Z4X9QN-D3vFJE6Yg,None Role.duo_support,10,6,OSSh-f93r3kH_GW2A94BtU6mqkzVAga3Z6u6cDbc5BW38-o,None Role.duo,498,9,rnxx3jLU0SUEWMNXcmf-SzvfyL-V90ckx3p04KIrwRT1KuVSJD3AZP1U,None Role.duo_support,79,8,False,False,False,True,False,False,1,0,0,0,False
3181843097,red,Z_sL2Gir2L6pGClbnO54TgZEZkjmEb9RcPlWy4KKqOA1zik,Lane.bot_lane Role.duo_carry,145,13,a4AOvpwoNnbjIiP-PCu1KnpqoVFANDVmA36PgWwCXC3ojko,Lane.bot_lane Role.duo_support,497,48,2wq-LZX3UYS6U0nH1ACuP0B5m9Aul-P4VtKixn9x9E8--TQ,Lane.mid_lane Role.solo,7,24,OTcWBYb0iLyEQZiQKcpq9bqYFIg_cR9GN-pOhdqFJYM5TQ,Lane.jungle Role.none,76,21,oeZeHDCOIh9KBQBa2JANu3Mma5yMYE0h0cddTMIibKYxrA,Lane.top_lane Role.solo,164,16,True,True,False,False,False,False,1,0,1,0,False
3179967153,blue,dokddHPbUClRE6Gxkbm0SN3535oR1FNtNHVS2C-Xhp3_NZQ,Lane.top_lane Role.duo,8,22,i_9oRMTGLEPJlZ1hFBOCwIr1X1QSjckask0TTHjWQyUjUUc,Lane.bot_lane Role.duo_support,143,58,cExOWKjhR7qbEM4ByQdcWQianOgmZOFUQJM5Jsqyieyr_D5Xl3Ao8iWl,Lane.jungle Role.none,79,27,L7u3hZpB6O0DQvk9CzsPdlS1DP1wTp4x-vLa8m6VABz_bBuch5MA-zhN,Lane.bot_lane Role.duo_carry,222,19,MpRQ3BX26Q1CjONzgHY_WM3P77NofYYovvFmfcai0xiT6qkhSMTJjsrb,Lane.top_lane Role.duo,10,18,False,True,False,True,False,True,3,0,7,1,False
3181064882,blue,Wmv-lOpavJhvj1GGWWQtK0l3kc5yxz-GGh_rp_MfbXXxLyT9n0TsvPtT,Lane.bot_lane Role.duo_carry,236,23,ZepjenmNwEDWq1pLt7Q8Y0aus-zlkUqkZMEAKMSXVCT-sg,Lane.mid_lane Role.solo,4,15,4woknL1zUiVIHV3k_Rqvp_XUXohw-bYxvrSV2zMPLdyRYhU,Lane.bot_lane Role.duo_support,25,45,PcIIKyOLYrle9ez6StMK83hybSbXO_6WNCSQqxGVO_leLtg,Lane.jungle Role.none,79,11,5ctpwU1ZIH-AD20D3b1daP8fLFSn3_Fr7wnjKbsJcZDzXg,Lane.top_lane Role.solo,8,7,False,False,False,False,False,False,0,0,0,0,False
3181949621,blue,DBBC81Gw3G1av82aVghRn36EvPYLf1YGNzOUaQOvw4gwPDI,Lane.top_lane Role.solo,13,22,SF7uIBJfnBagHMA3XmdMzSY2-9RcNp-quO6N7JkX4he1lAo,Lane.bot_lane Role.duo_support,89,49,E-BS1tIIjMJKHmgRsZttzF9vqXF3tZl-mvTY3U_hC7eAR0R3_4RxkGRc,Lane.bot_lane Role.duo_carry,51,13,b9ooYdksfgcV8-Pzdr1xO56qVCL8XjYF-I3IigOMZZ4wbQ,Lane.jungle Role.none,28,11,UU6A8Z3BHGE09edmrOIHT2EBq2l_VGOx-n0DB5bP2StPxwM,Lane.mid_lane Role.solo,238,22,False,True,False,False,False,False,0,0,1,0,False
3181621943,red,q2mShA_q6ugkes7r_yXRbt94n2W99mZYKkeX67j1jDA5jRU,Lane.bot_lane Role.duo_support,412,48,v-_D-gvsQ6kQXU34AGt8osVQP8zbyQNfia6bA5lQ1-38Ff0,Lane.mid_lane Role.solo,245,23,E-BS1tIIjMJKHmgRsZttzF9vqXF3tZl-mvTY3U_hC7eAR0R3_4RxkGRc,Lane.bot_lane Role.duo_carry,145,26,nyi0MKI_X14ioeTpuG06QDzv63tmvB6TA_U4O1PauLMiAuY,Lane.jungle Role.none,107,47,d-w2A0YFpnN9MBYKvDRDiCVZpdbpbH51bprIxkD9CEhqkJE,Lane.top_lane Role.solo,5,5,False,False,False,False,False,False,0,0,2,0,False
3178959558,blue,iazeIL9COZAMeJHsbrwrbFAdx4JBCboqACYWR11XNp16uw,Lane.top_lane Role.solo,150,9,5EO-Ix2ebzLGRWlYSWo-ZremqIbX-EfdkzuW1JdhxWr9Q8M,Lane.jungle Role.none,2,16,12bEcWlBzcNGNvxO969wHaIy2zjNxORtGxStMq93E6CjBjk,Lane.bot_lane Role.duo_support,50,35,k6S_UCmtyIciPxBXQzykpBTQhC-NtslcVOlAR2GwM0BKrEM,Lane.mid_lane Role.solo,10,22,zybT98Rb48K7eDQcPh4WYUjnaAkpuf7BItvUOBULtdk,Lane.bot_lane Role.duo_carry,110,12,False,False,True,True,False,False,3,0,1,0,False
3180294854,blue,rM5xvcPGklEXfYKoVKS9dn00YpiDVy4N4ULDdn3H-yj5Hg,Lane.top_lane Role.solo,555,19,9h2bQkSD0MfCW5t8Y2ZEYFvUShxcUvFOnWDJoVY-TeXB2kk,Lane.bot_lane Role.duo_support,25,48,QtlDq6Qx_T-26SZ8W54UjSnkxy6VJo98CKDae9YM3zADEA,Lane.jungle Role.none,203,39,kZ1muBjgGxnRJqiT9ZGtXE8jHJ63j1yo7xjP89Bx7lDlnbM,Lane.mid_lane Role.solo,4,21,yrs4u8zME06lus10cCXGKblR3WTUJ97fCUlYEAX8R4FEWqM,Lane.bot_lane Role.duo_carry,74,15,True,True,True,True,True,True,3,1,11,3,True
3178566352,red,OptXUk57uNU3VZiPKa4gPwu1lOrM2K9dhv7uS2mjy_i6h4E,Lane.bot_lane Role.duo_support,63,43,j1lck-AxJVhZFSzzOsbsOHnJ7xqTT2CNr_J-yIUlDdKej50,Lane.jungle Role.none,76,30,t2_PQwt7jjsarQMt0Kd-dD8Z7ehG118sJLhA9Kbc6J-Y6v8,Lane.bot_lane Role.duo_carry,81,9,QhusPkpHLENk9MIY9O8twlmCQoJkY-eDa9x6FFJHVNqhgA,Lane.top_lane Role.solo,13,24,ytnTIOwmdpeYybln1kNVtl-GnrGCq20r0sWd9si8Rgff_w,Lane.mid_lane Role.solo,58,25,True,False,False,True,True,False,2,2,7,1,True
3181966035,blue,lzKlC2AabH9XLLCFuWL8rkOaSFIDkFKtaslwhLkNdS_qug,None Role.duo_support,89,11,lErfZ7xkpr2-bvXdOODIoaPZCcAdnQjIhE4rPcQ2IglUdy4,None Role.duo_support,84,5,ccK6EbXpfsQE7bRIFFloyMSK2e-vohdAyJHB0kE_a7FRWME,None Role.duo_support,22,14,zfc3dg9BgSSjuId4NteHbg27quJpToxOhwlvjoHLieVy-Q,None Role.duo_support,107,11,4pXm3jCxrDohB5s1ukz1Cr5T9bgKn9-Sn0S4XTLPsdFBE4c,None Role.duo_support,54,7,True,True,False,True,False,False,1,0,3,0,True
3179180761,red,hzLy3SCH9bSMh5Zb9daMx4B7Db-4Go4QBHZ0QCxtd_ET5kY,Lane.mid_lane Role.solo,1,17,DNAU7GrKtIYZy3jXAtKGYonTvbJWCUnH9J5T4m5c2FZ9z1s,Lane.bot_lane Role.duo_carry,145,8,WNKJJwOD4tuxnZXXPC-wB7nn9FyuMf2_qRust6R6h2zugQ,Lane.bot_lane Role.duo_support,53,29,a1oXEC5oqh9DGLLT1eOhOJNKHFgNhGvVGmNXJ4c32DMEOTI,Lane.jungle Role.none,5,21,S5jcJSIZzqdn62qZ0mn4l12BONos_94bDwEHU2-_yi-mkA,Lane.top_lane Role.solo,8,21,True,True,False,True,False,True,2,0,9,2,True
3181712103,red,lDzc_sOGD9DuFIIgU3l7wTwYn4lNx3DUCCHjTojanjUGwqo,Lane.top_lane Role.solo,164,13,uiz27QGBngnKHicIBWD0BzO_ICXX5uhhG4LjMJMvbyduERM,Lane.bot_lane Role.duo_carry,427,19,9h2bQkSD0MfCW5t8Y2ZEYFvUShxcUvFOnWDJoVY-TeXB2kk,Lane.bot_lane Role.duo_support,412,21,RAAeJ3_SfrQ3mPlzRYD0RfUJAYQH0IlEjHQo9H6JQnfprLM,Lane.mid_lane Role.solo,7,13,uz9fZlP0cKDhwj4APMMzERwex610LGh8B30LoljNQMTXJQSK8ctxwiFx,Lane.jungle Role.none,64,5,False,True,False,True,False,False,1,0,1,0,False
3171111677,red,Eq1weiB9Usm8OGHnz9QhlssbpM9cEaMbKW4IvfKxuLxLcA,Lane.bot_lane Role.duo_carry,81,24,lErfZ7xkpr2-bvXdOODIoaPZCcAdnQjIhE4rPcQ2IglUdy4,Lane.bot_lane Role.duo_support,350,46,2hG1xKbtbgxE18OkAhtBXIE0c4Kl4ouJx1LWnDL3f3pkyye8EXe3GYtf,Lane.mid_lane Role.solo,68,13,ekuch8THkNkBkxSbeyMIBb2T4JrziIQ4O_F9utQ-YkQEUo8,Lane.top_lane Role.solo,24,15,tBTDPhlbgCkOhZpfGRlGcwq9jrpqjJEpkLlmEUoc59_4VQ,Lane.jungle Role.none,421,22,False,True,False,True,True,True,1,1,10,2,True
3175641854,red,esnV-KIFw-6zD7c5xIrGhLWKQF3w2-PfjbNjHvnbLLkt-xJBvGpT4s91,Lane.mid_lane Role.duo,157,6,UOo02YKE1kTRDlztHFOlCnIpNKJ_GhR8A5-cIgZ2dyYUCQ,Lane.bot_lane Role.solo,412,40,wuh8QLzYhjw-OBFp_9n3SzdGwBwp1EJx9crlSNaEfl_vlA,Lane.mid_lane Role.duo,23,20,a-qgc69CWCpJX6ImPHtpY1TqmGT09Lh3S6fdsaDNg0dg9BOMALHSbe1q,Lane.jungle Role.none,203,22,CAaAHEf5K4VfT_Zp38ywH6LZKSzu3I2CoZbMSoE8ACWjlRI,Lane.top_lane Role.solo,145,7,True,False,True,False,False,False,0,0,3,0,False
3181703949,blue,wPlOSBujDWDYpq-FfoAkqRJY6OFXxCJrpW5hwJpPMEwR3A,None Role.duo,4,1,bexHF6YQJ_LDdJhHfkuZJ1PMYjL3SejSVSsuIJk0OmRUww,None Role.duo,86,1,WPUKklk4aAq8zEvHGMjfv5dc-5UCHnj2vuCN0w1z48UiDSs,None Role.duo,267,0,Du9JVI9O_qKSCbmDjAnR3CoQS7ODduOxr_GhC81vr75vaFU,None Role.duo,517,0,I2CRPf-8L-U37BQF7dxDYlUo9OTqrXrWGNSzHaApnBgghA,None Role.duo,119,0,False,True,False,False,False,False,0,0,0,0,True
3181957903,red,mFo0p0TvYQQuUxJChew4bzOE6eZR4E-kTFIoYS7S6VIwkLw,Lane.jungle Role.none,30,15,j7-L577wN_9x8SY2GezqvgPkSqL-6qYiJSXSh4r_fyHaKQ,Lane.mid_lane Role.solo,61,13,O6kMOaNuG6cNqdYeR4l2Oxsai3aJ--fpumvrIl7JHNyFlA,Lane.bot_lane Role.duo_support,25,36,AwndH9Vl5NeophE1iqtoYMWNzxnwosbfPot8W5ou_wY,Lane.top_lane Role.solo,80,25,GyvoVdnlg5kTSQGM66Iu9aAwuFQEYw46ajXs-PbwuwvCEFg,Lane.bot_lane Role.duo_carry,81,11,False,True,True,False,True,True,1,1,8,1,True
3180073748,blue,NbVtepwn0sdCb636MIsvFWPXXSPMswbaW7z7O0CMK4dEng,Lane.bot_lane Role.duo_support,497,54,-gtwQErMaFU9yS1bupdrIXdgDff6gz3iKwdIV44K3N5ZGQ,Lane.mid_lane Role.solo,80,12,8rpyxXXZEDcFAFwrgdHa05F_jgz9tNqblepm27lHDeLiKF4,Lane.jungle Role.none,245,25,HK2VUqx2bpSqnZC8H-9YaZ1vBfbqZYaTVU3R5a5UtKU7Q1Q,Lane.bot_lane Role.duo_carry,163,20,zvSR5GUxi6LHSBOYSoLysRFn9Vg2gamYwwlPfM2d961MUQ,Lane.top_lane Role.solo,75,12,False,True,False,False,False,False,0,0,0,0,False
